id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1238043581111140354,Thu Mar 12 10:06:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @htshowbiz: #AngreziMedium director #HomiAdajania on Irrfan’s comeback: ‘A legend doesn’t come back, he’s always there’
#Irrfan #IrrfanK…",en,0,5,itssid_11,,"AngreziMedium, HomiAdajania, Irrfan",htshowbiz,,India
1238043419982721024,Thu Mar 12 10:05:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Koimoi: #AngreziMedium Box Office Review: This Sweet, Hilarious &amp; Emotionally Charged Comeback Of #IrrfanKhan Will Get Big Thumbs Up Fr…",en,0,14,itssid_11,,"AngreziMedium, IrrfanKhan",Koimoi,,India
1238043408737767425,Thu Mar 12 10:05:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Manavkaul19: @irrfank bhai se behtar actor nahi hai hamare pass. #DeepakDobriyal &amp; @radhikamadan01 bahut kamaal hai.. @TripathiiPankaj…,hi,0,4,itssid_11,,DeepakDobriyal,"Manavkaul19, irrfank, radhikamadan01, TripathiiPankaj",,India
1238043295416307712,Thu Mar 12 10:04:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sensayonsen: What an honest and pure movie #AngreziMedium  is. Came out with lots of good thought. @irrfank sir and Deepak Dobriyal sir…,en,0,11,koki5_3,,AngreziMedium,"sensayonsen, irrfank",,
1238043283206615041,Thu Mar 12 10:04:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Box_officeIndia: #AngreziMedium is a decent watch. First half is good.Poor Second half, lacks on screenplay.Dialogues are funny.Poor ed…",en,0,18,drnaziafayaz,,AngreziMedium,Box_officeIndia,,"Multan, Pakistan"
1238043278576095233,Thu Mar 12 10:04:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mygoodtimes: .@pujat_GOODTIMES helps you decide if #AngreziMedium is worth your time!

#AngreziMediumReview #IrrfanKhan #KareenaKapoorK…",en,0,6,koki5_3,,"AngreziMedium, AngreziMediumReview, IrrfanKhan","mygoodtimes, pujat_GOODTIMES",,
1238043227304984576,Thu Mar 12 10:04:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MaddockFilms: #AngreziMediumReview: @Jansatta 

https://t.co/dnIDwMKqaI

#AngreziMedium in cinemas tomorrow!",en,0,3,koki5_3,False,"AngreziMediumReview, AngreziMedium","MaddockFilms, Jansatta",,
1238043176981729280,Thu Mar 12 10:04:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pinkvilla: #AngreziMedium: 5 reasons that will compel you to watch #Irrfan, #KareenaKapoorKhan and #RadhikaMadan starrer - https://t.co…",en,0,3,koki5_3,,"AngreziMedium, Irrfan, KareenaKapoorKhan, RadhikaMadan",pinkvilla,,
1238042835452071936,Thu Mar 12 10:03:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @BollywoodNewws: كارينا كابور خان من أغنية #Laadki لفيلم #AngreziMedium. https://t.co/v6nDek58cg,ar,0,1,koki5_3,False,"Laadki, AngreziMedium",BollywoodNewws,,
1238042798915375105,Thu Mar 12 10:02:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Rakulpreet: #AngreziMedium is all heart. it is such a beautiful film with heartwarming performances❤️ @irrfank you r a blessing for the…,en,0,76,Vishnuhari134,,AngreziMedium,"Rakulpreet, irrfank",,"Anantapur, India"
1238042790367563776,Thu Mar 12 10:02:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jkd18: What is this R wala magic? IRRfan, Deepak DobRiyal, Radhika Madan, KaReena, Kiku ShaRda, RanveeR ShoRey?!? &amp; magic w/o the R is…",en,0,8,koki5_3,,,jkd18,,
1238042732553216000,Thu Mar 12 10:02:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @cinespeaks1: Hilarious, emotional and laughter riot #AngreziMedium 👍✌️... Do not miss this one... @irrfank @KareenaOnline #KareenaKapoo…",en,0,8,koki5_3,,AngreziMedium,"cinespeaks1, irrfank, KareenaOnline",,
1238042713372741632,Thu Mar 12 10:02:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ciara2460: ""Kareena Kapoor Khan is perfect at her character."" - @Koimoi 

#AngreziMedium #AngreziMediumReview 

https://t.co/hBb0ucPlLb…",tl,0,13,koki5_3,False,"AngreziMedium, AngreziMediumReview","Ciara2460, Koimoi",,
1238042679122034693,Thu Mar 12 10:02:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nishantbhuse: #AngreziMediumReview: #Irrfan set to win hearts with this father-daughter saga!
Rating: 🌕🌕🌕🌕 (4 Moons)
@Irrfank #KareenaK…",en,0,7,koki5_3,,"AngreziMediumReview, Irrfan","nishantbhuse, irrfank",,
1238042650844049408,Thu Mar 12 10:02:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @FilmyCurry: #AngreziMedium Movie Review: Parental love is unconditional and infinite! A beautiful film portrays this with emotions &amp; re…,en,0,7,koki5_3,,AngreziMedium,FilmyCurry,,
1238042632917524481,Thu Mar 12 10:02:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Koimoi: #AngreziMedium Box Office Review: This Sweet, Hilarious &amp; Emotionally Charged Comeback Of #IrrfanKhan Will Get Big Thumbs Up Fr…",en,0,14,koki5_3,,"AngreziMedium, IrrfanKhan",Koimoi,,
1238042568774094849,Thu Mar 12 10:02:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @cinemanabhishek: Heart warming, extremely relatable, perfect blend of humour and emotions, impeccable performances...#AngreziMedium is…",en,0,6,koki5_3,,AngreziMedium,cinemanabhishek,,
1238042530266177537,Thu Mar 12 10:01:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I will be at Manchester Trafford Centre Odeon to watch #AngreziMedium,en,0,0,Hamzah_Bhuta,,AngreziMedium,,,ARY Digital Studios UK/Lahore
1238042303148650498,Thu Mar 12 10:01:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @filmfare: #MouniRoy looked drop dead gorgeous at the screening of #AngreziMedium. https://t.co/zEeiciKDY7,en,0,37,Abeda786S,False,"MouniRoy, AngreziMedium",filmfare,,"Kurnool, India"
1238042150438342657,Thu Mar 12 10:00:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @indiaforums: #AngreziMedium Review: A light-hearted Family Drama that will Warm the cockles of your heart!
https://t.co/KaTRIa8ee9
@irr…",en,0,9,koki5_3,False,AngreziMedium,indiaforums,,
1238042121287790592,Thu Mar 12 10:00:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Stardom22ent: Beautiful #bollywoodactress @Roymouni at the Special Screening oF The Film #AngreziMedium  @angrezi_medium_movie #mouniro…,en,0,3,Abeda786S,,"bollywoodactress, AngreziMedium","Stardom22ent, Roymouni",,"Kurnool, India"
1238042098907127808,Thu Mar 12 10:00:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OfficialTMTM: Listen to the heartwarming song #Laadki sung by #tmexclusive @rekha_bhardwaj, from the movie #AngreziMedium

&gt;&gt; https://t…",en,0,6,koki5_3,,"Laadki, tmexclusive, AngreziMedium","OfficialTMTM, rekha_bhardwaj",,
1238042071300288512,Thu Mar 12 10:00:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @son_of_KC: Peeps!!
#AngreziMedium hits the theatres tomorrow😇😇
Go watch it, please
You won't regret it
Go witness a plethora of talent…",en,0,3,koki5_3,,AngreziMedium,son_of_KC,,
1238042057979105280,Thu Mar 12 10:00:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @amitkarn99: #AngreziMedium has got really emotional authenticity &amp; in totality hv powerful performances by @Irrfank #KareenaKapoorKhan…,en,0,10,koki5_3,,"AngreziMedium, KareenaKapoorKhan","amitkarn99, irrfank",,
1238042056611655680,Thu Mar 12 10:00:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BollyKick: @imouniroy snapped at the Screening of @angrezi_medium_movie ♥️♥️♥️
.
.
.
.
#bollywoodactress #bollykick #mouniroy #angrezim…",en,0,5,Abeda786S,,,"BollyKick, imouniroy",,"Kurnool, India"
1238042024802021376,Thu Mar 12 09:59:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","This Homi Adajania directorial is set repeat the success of its predecessor–‘Hindi Medium’!

#AngreziMedium… https://t.co/f5mZLwp2vT",en,15,0,bombaytimes,False,AngreziMedium,,,"Mumbai, Maharashtra"
1238042021119606789,Thu Mar 12 09:59:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @pinkvilla: #AngreziMedium: #KareenaKapoorKhan expresses her love for ‘slo mo shots’ captured by #HomiAdajania; WATCH- https://t.co/yOkM…,en,0,7,koki5_3,,"AngreziMedium, KareenaKapoorKhan, HomiAdajania",pinkvilla,,
1238042004262617089,Thu Mar 12 09:59:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @etimes: Stop everything!
#KareenaKapoorKhan shares her killer cop look from #AngreziMedium and we must say she looks total badass!👮‍♀️…",en,0,8,koki5_3,,"KareenaKapoorKhan, AngreziMedium",etimes,,
1238041977246986240,Thu Mar 12 09:59:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CloutNewsMedia: 📸 : @Roymouni snapped at the special screening of #AngreziMedium.

#MouniRoy https://t.co/4DaVK6341T",en,0,6,Abeda786S,False,"AngreziMedium, MouniRoy","CloutNewsMedia, Roymouni",,"Kurnool, India"
1238041964412424193,Thu Mar 12 09:59:40 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#DeepakDobriyal And @radhikamadan01 In A Fun Conversation With #UrbanAsian | #AngreziMedium… https://t.co/4pADw9CpOt,en,0,0,UrbanAsian,False,"DeepakDobriyal, UrbanAsian, AngreziMedium",radhikamadan01,,Global!
1238041961040203776,Thu Mar 12 09:59:39 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@irrfank and #KareenaKapoor's #AngreziMedium is set to release on Friday and @kritisanon, @Rakulpreet and @tahira_k… https://t.co/rGCMiKXbte",en,2,2,indiacom,False,"KareenaKapoor, AngreziMedium","irrfank, kritisanon, Rakulpreet, tahira_k",,India
1238041957982765056,Thu Mar 12 09:59:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dna: Slo-mo video: When #KareenaKapoorKhan walked in style on the sets of #AngreziMedium

https://t.co/76yU9gRHVR",en,0,3,koki5_3,False,"KareenaKapoorKhan, AngreziMedium",dna,,
1238041935710994432,Thu Mar 12 09:59:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @INOXMovies: We at INOX curate unforgettable movie experiences for you! LIVE the MOVIE with us, admissions for #AngreziMedium open from…",en,0,9,koki5_3,,AngreziMedium,INOXMovies,,
1238041828097773568,Thu Mar 12 09:59:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @FilmeeBoy: #AngreziMedium #AngreziMediumReview – Best Father-Daughter Love You Will Never Forget #IrrfanKhan #KareenKapoorKhan #Radhika…,en,0,1,koki5_3,,"AngreziMedium, AngreziMediumReview, IrrfanKhan, KareenKapoorKhan",FilmeeBoy,,
1238041575340589058,Thu Mar 12 09:58:07 +0000 2020,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",PICS: #BollywoodStars Throng #AngreziMedium Special Screening https://t.co/whpv5dnOE0 #WeRIndia https://t.co/5lT8AzmZ88,en,0,0,werindia,False,"BollywoodStars, AngreziMedium, WeRIndia",,,"India and USA, 5 years Old"
1238041526401458182,Thu Mar 12 09:57:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @imshiva17: Angrezi Medium : An 
impressive blend 
of humour, heart and honesty. 

#AngreziMedium in cinemas tomorrow...

#KareenaKapoor…",en,0,9,koki5_3,,AngreziMedium,imshiva17,,
1238040981104017410,Thu Mar 12 09:55:46 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Angrezi Medium Director Homi Adajania Frames Irrfan Khan As A ‘Legend’ On His Comeback

@irrfank #HomiAdajania… https://t.co/hZNijEekxd",en,23,1,Koimoi,False,HomiAdajania,irrfank,,Bombay
1238040941300076544,Thu Mar 12 09:55:36 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PaytmTickets: Get ready to board the flight of your dreams! 
Watch #IrrfanKhan and #DeepakDobriyal in a light-hearted family entertaine…",en,0,3,sengar_rupansh,,"IrrfanKhan, DeepakDobriyal",PaytmTickets,,
1238040861214203904,Thu Mar 12 09:55:17 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bombaytimes: #KareenaKapoorKhan Kareena looks the boss lady that she is in the video!

#KareenaKapoor #AngreziMedium 

https://t.co/yfW…",en,0,8,koki5_3,,"KareenaKapoorKhan, KareenaKapoor, AngreziMedium",bombaytimes,,
1238040714010931200,Thu Mar 12 09:54:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ReAndromeda: I want Kareena 's and Dimple's track to be made into a full fledged film..#AngreziMedium 
If you wish the same..
Retweet t…",en,0,8,koki5_3,,AngreziMedium,ReAndromeda,,
1238040652404781056,Thu Mar 12 09:54:27 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheSidMathur: #AngreziMediumReview 

RATING ⭐️⭐️⭐️⭐️

- Top Performances.
- Brilliant Direction
- Engaging Story
- Decent Screenplay

F…",en,0,51,deepanshubhat15,,AngreziMediumReview,TheSidMathur,,"New Delhi, Delhi"
1238040473484353536,Thu Mar 12 09:53:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TheCineBlitz: #AngreziMedium  review: Irrfan and Radhika win hearts in this gem of a film! @irrfank @MaddockFilms @RadhikaMadanfc  @Hom…,en,0,1,koki5_3,,AngreziMedium,"TheCineBlitz, irrfank, MaddockFilms, RadhikaMadanfc",,
1238040471726776325,Thu Mar 12 09:53:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MaddockFilms: Let your hair down &amp; dance like nobody’s watching!💃🏻✨ 
#KudiNuNachneDe out now - https://t.co/g5BHCy4l4i
#AngreziMedium i…",en,0,52,RitikSharmaaa,False,"KudiNuNachneDe, AngreziMedium",MaddockFilms,,India
1238040448104423424,Thu Mar 12 09:53:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Rakulpreet: #AngreziMedium is all heart. it is such a beautiful film with heartwarming performances❤️ @irrfank you r a blessing for the…,en,0,76,srinumathi2,,AngreziMedium,"Rakulpreet, irrfank",,
1238040396489297920,Thu Mar 12 09:53:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kritisanon: #AngreziMedium is such a heartwarming beautiful film! Makes you laugh out loud, gets u teary eyed &amp; puts a smile on your fa…",en,0,125,RitikSharmaaa,,AngreziMedium,kritisanon,,India
1238040204033716225,Thu Mar 12 09:52:40 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Alag-alag hai dono ki wish, tune in tomorrow to know kaise hogi puri inki list. #AngreziMedium https://t.co/3KPj7my7Rg",hi,0,0,RelianceFreshIN,False,AngreziMedium,,,
1238040149683994627,Thu Mar 12 09:52:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kritisanon: #AngreziMedium is such a heartwarming beautiful film! Makes you laugh out loud, gets u teary eyed &amp; puts a smile on your fa…",en,0,125,PadhiyarMitesh8,,AngreziMedium,kritisanon,,
1238040142323109893,Thu Mar 12 09:52:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NetworkCarnival: #AngreziMedium is an ode to every पापा &amp; बिटिया!

#CarnivalMovieNetwork @Irrfank #KareenaKapoorKhan @radhikamadan01 @R…",und,0,4,koki5_3,,"AngreziMedium, CarnivalMovieNetwork, KareenaKapoorKhan","NetworkCarnival, irrfank, radhikamadan01",,
1238040119191404545,Thu Mar 12 09:52:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pinkvilla: #AngreziMedium Box Office Collection Prediction Day 1: #Irrfan, #RadhikaMadan &amp; #KareenaKapoorKhan starrer eyes a decent ope…",en,0,3,koki5_3,,"AngreziMedium, Irrfan, RadhikaMadan, KareenaKapoorKhan",pinkvilla,,
1238040085104406528,Thu Mar 12 09:52:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @moviesndtv: #AngreziMedium Song #Laadki: Glimpses Of Kareena Kapoor, Dimple Kapadia's Strained Relationship https://t.co/8l6kKTbJc1 htt…",en,0,13,koki5_3,False,"AngreziMedium, Laadki",moviesndtv,,
1238040079987286016,Thu Mar 12 09:52:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AhmedabadTimes: #Laadki, a soulful number from @irrfank's #AngreziMedium is sure to stir your emotions 
https://t.co/mY2n5NLOTg",en,0,3,koki5_3,False,"Laadki, AngreziMedium","AhmedabadTimes, irrfank",,
1238040055454851072,Thu Mar 12 09:52:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @etimes: The brand new track #Laadki from #AngreziMedium showcases the adorable relationship of father and daughter featuring @irrfank a…,en,0,5,koki5_3,,"Laadki, AngreziMedium","etimes, irrfank",,
1238040023645270017,Thu Mar 12 09:51:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @kiara_singhania: Can't wait to watch.. #AngreziMedium #KareenaKapoorKhan  #IrfanKhan,en,0,6,koki5_3,,"AngreziMedium, KareenaKapoorKhan, IrfanKhan",kiara_singhania,,
1238039984948551680,Thu Mar 12 09:51:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ManishBisht15: How breathtaking Bebo is looking to n that 💗 #KareenaKapoorKhan 😘 #AngreziMedium,en,0,7,koki5_3,,"KareenaKapoorKhan, AngreziMedium",ManishBisht15,,
1238039969438076928,Thu Mar 12 09:51:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @yumiekhan: Beautiful 😭 #Laadki #AngreziMedium #KareenaKapoorKhan https://t.co/ORCMh0Q7cS,en,0,9,koki5_3,False,"Laadki, AngreziMedium, KareenaKapoorKhan",yumiekhan,,
1238039953700945920,Thu Mar 12 09:51:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @angiraaa_: This will make you tear up the moment you hear #rekhabharadwaj's voice. 
@SachinJigarLive has created a beautiful piece of a…",en,0,6,koki5_3,False,rekhabharadwaj,"angiraaa_, SachinJigarLive",,
1238039938400161792,Thu Mar 12 09:51:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @sabrina158: An angel #KareenaKapoorKhan #AngreziMedium https://t.co/ZZP1aX6HHZ,tl,0,8,koki5_3,False,"KareenaKapoorKhan, AngreziMedium",sabrina158,,
1238039914459140096,Thu Mar 12 09:51:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @queen_r11: Best actress🤎🤎🌾
#Laadki #AngreziMedium 
#KareenaKapoorKhan https://t.co/TeZXfB1cLq",en,0,8,koki5_3,False,"Laadki, AngreziMedium, KareenaKapoorKhan",queen_r11,,
1238039833676615680,Thu Mar 12 09:51:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Bhumil39085328: Teri Laadki main | best WhatsApp status | Angrezi medium | Kareena kapoor | Irfan khan is available on my YouTube chann…,et,0,1,DarshitMAniYas1,,,Bhumil39085328,,"Surat, India"
1238039821257510913,Thu Mar 12 09:51:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @filmfare: #RadhikaMadan talks about her fan girl moment with #KareenaKapoorKhan on the sets of #AngreziMedium. 

https://t.co/qcNBngQS8Z",en,0,13,koki5_3,False,"RadhikaMadan, KareenaKapoorKhan, AngreziMedium",filmfare,,
1238039667662106624,Thu Mar 12 09:50:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kareenabeboteam: Watch the new song of #AngreziMedium called #Laadki 
Press the link below⬇️
https://t.co/p9WZpGdOL3

#KareenaKapoorKha…",en,0,5,koki5_3,False,"AngreziMedium, Laadki",Kareenabeboteam,,
1238039578356809730,Thu Mar 12 09:50:11 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",आप कुछ भी म‍िस कर सकते हैं लेकिन इरफान खान को पर्दे पर देखने का मौका नहीं... पढ़‍िए कैसी है #AngreziMedium… https://t.co/Asfu7OwRqq,hi,0,0,IamDpika,False,AngreziMedium,,,"New Delhi, India"
1238039510811701249,Thu Mar 12 09:49:55 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Rakulpreet: #AngreziMedium is all heart. it is such a beautiful film with heartwarming performances❤️ @irrfank you r a blessing for the…,en,0,76,Sarthak170993,,AngreziMedium,"Rakulpreet, irrfank",,"Bengaluru, India"
1238039464179458048,Thu Mar 12 09:49:44 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","‘#AngreziMedium’: Irrfan, Deepak Dobriyal shine in aimless film (IANS Review; Rating: * * &amp; 1/2 )
Read More........… https://t.co/8klacV4ZmJ",en,2,0,bhaskarlivein,False,AngreziMedium,,,Bhopal
1238039075501813760,Thu Mar 12 09:48:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KareenaUpdates: ""Kareena Kapoor Khan is perfect at her character."" - @Koimoi 

#AngreziMedium #AngreziMediumReview 

https://t.co/c0PJ4…",tl,0,23,koki5_3,,"AngreziMedium, AngreziMediumReview","KareenaUpdates, Koimoi",,
1238039007793119234,Thu Mar 12 09:47:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MegaStarKareena: Now 5.1Million plus Views 
#Laadki 
#KareenaKapoorKhan 
#AngreziMedium",en,0,3,koki5_3,,"Laadki, KareenaKapoorKhan, AngreziMedium",MegaStarKareena,,
1238039006421463040,Thu Mar 12 09:47:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Rakulpreet: #AngreziMedium is all heart. it is such a beautiful film with heartwarming performances❤️ @irrfank you r a blessing for the…,en,0,76,HuntSongs,,AngreziMedium,"Rakulpreet, irrfank",,India
1238038739785408512,Thu Mar 12 09:46:51 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Rakulpreet: #AngreziMedium is all heart. it is such a beautiful film with heartwarming performances❤️ @irrfank you r a blessing for the…,en,0,76,AjayDevgnLoverr,,AngreziMedium,"Rakulpreet, irrfank",,"Hythe, England"
1238038727563202560,Thu Mar 12 09:46:48 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Laadki song Lyrics is now available on Taza Lyrics. If you want to read this lyrics and hear this song please click… https://t.co/wqJmkNKGIN,en,0,0,LyricsTaza,False,,,,
1238038673494441984,Thu Mar 12 09:46:36 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#AngreziMedium would have been incomplete without @irrfank.
Do you agree?

#IrrfanKhan 

For the latest Entertainme… https://t.co/S8y3igpI2L",en,1,0,etimes,False,"AngreziMedium, IrrfanKhan",irrfank,,
1238038211290525696,Thu Mar 12 09:44:45 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","This beautiful track is getting us super excited for #AngreziMedium now! - @ShubankaSridhar, Jr. Bollywood Blogger… https://t.co/ID76xLI85r",en,5,0,MissMalini,False,AngreziMedium,ShubankaSridhar,,"Mumbai, India"
1238038165975232512,Thu Mar 12 09:44:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MashableIndia: #AngreziMedium tries to bank off the charm and success of #HindiMedium but fails spectacularly. Read our MashOMeter revi…,en,0,2,tushar_malviya,,"AngreziMedium, HindiMedium",MashableIndia,,Mumbai
1238037416822181888,Thu Mar 12 09:41:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@InCredFin 1. विश्वविद्यालय - University
2. मनोविज्ञान - Psychology
3. अर्थशास्त्र - Economics

#InCred… https://t.co/MccZNlikmJ",und,0,0,AshokHegde20,,InCred,InCredFin,,"Mumbai, India"
1238037042103062528,Thu Mar 12 09:40:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Box_officeIndia: #AngreziMedium is a decent watch. First half is good.Poor Second half, lacks on screenplay.Dialogues are funny.Poor ed…",en,0,18,Being_Tigerr1,,AngreziMedium,Box_officeIndia,,Bharat
1238036799882215425,Thu Mar 12 09:39:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Manavkaul19: @irrfank bhai se behtar actor nahi hai hamare pass. #DeepakDobriyal &amp; @radhikamadan01 bahut kamaal hai.. @TripathiiPankaj…,hi,0,4,vijiwoo,,DeepakDobriyal,"Manavkaul19, irrfank, radhikamadan01, TripathiiPankaj",,
1238036791057215489,Thu Mar 12 09:39:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@InCredFin I Would like to study abroad @shah_himanshu @surajsahu32
 #InCred #AngreziMedium #ContestAlert 
@InCredFin",en,0,0,AshokHegde20,,"InCred, AngreziMedium, ContestAlert","InCredFin, shah_himanshu, surajsahu32, InCredFin",,"Mumbai, India"
